,년도,팀명,선수명,선수id,WAR,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA
2012,2021,두산,김재호,/player/detail/657,-0.27,89,251,211,44,1,23,24,29,34,1,0.240,0.209,0.306,0.261,0.567,0.278
2013,2021,롯데,강태율,/player/detail/1328,-0.27,19,31,26,2,1,1,5,4,10,0,0.063,0.077,0.194,0.231,0.425,0.204
2014,2021,Hero,프레이타스,/player/detail/1862,-0.28,43,148,139,36,2,13,14,7,29,0,0.312,0.259,0.297,0.374,0.671,0.303
2015,2021,LG,김호은,/player/detail/1790,-0.28,7,9,9,0,0,0,0,0,4,0,0.000,0.000,0.000,0.000,0.000,0.000
2016,2021,한화,김현민,/player/detail/1768,-0.29,5,12,12,1,0,0,0,0,4,0,0.125,0.083,0.083,0.083,0.166,0.077
2017,2021,NC,최승민,/player/detail/1708,-0.30,48,34,31,7,0,8,1,1,7,4,0.292,0.226,0.250,0.258,0.508,0.236
2018,2021,LG,문성주,/player/detail/1602,-0.31,31,89,79,18,1,11,10,7,15,1,0.266,0.228,0.303,0.278,0.581,0.280
2019,2021,롯데,강로한,/player/detail/1322,-0.31,21,35,33,4,2,7,4,2,18,0,0.154,0.121,0.171,0.303,0.474,0.209
2020,2021,KIA,박민,/player/detail/1821,-0.32,18,38,35,6,0,3,3,2,10,0,0.240,0.171,0.237,0.200,0.437,0.216
2021,2021,Hero,임지열,/player/detail/918,-0.33,19,30,25,3,0,5,0,4,10,0,0.200,0.120,0.267,0.120,0.387,0.221
2022,2021,KIA,오선우,/player/detail/1678,-0.33,9,16,15,1,0,1,0,1,9,0,0.167,0.067,0.125,0.067,0.192,0.106
2023,2021,SSG,고종욱,/player/detail/272,-0.34,88,199,180,48,2,25,18,16,30,2,0.307,0.267,0.323,0.328,0.651,0.304
2024,2021,한화,이성열,/player/detail/236,-0.34,46,140,119,25,2,15,20,18,36,1,0.277,0.210,0.314,0.328,0.642,0.304
2025,2021,KT,조용호,/player/detail/1485,-0.35,138,515,428,101,0,71,48,74,85,12,0.290,0.236,0.349,0.273,0.622,0.310
2026,2021,KIA,김규성,/player/detail/1769,-0.35,54,41,36,5,0,8,2,5,17,0,0.263,0.139,0.244,0.167,0.411,0.215
2027,2021,삼성,김성윤,/player/detail/1508,-0.36,30,19,18,3,0,7,2,0,5,0,0.214,0.167,0.158,0.167,0.325,0.145
2028,2021,Hero,박정음,/player/detail/274,-0.36,70,18,14,0,0,19,1,2,3,4,0.000,0.000,0.167,0.000,0.167,0.130
2029,2021,삼성,김도환,/player/detail/1687,-0.37,25,46,41,6,0,1,1,2,20,0,0.286,0.146,0.222,0.195,0.417,0.207
2030,2021,KIA,이우성,/player/detail/682,-0.40,65,100,85,17,0,12,4,13,17,2,0.246,0.200,0.303,0.259,0.562,0.277
2031,2021,Hero,김휘집,/player/detail/1916,-0.40,34,89,70,9,1,9,8,13,23,1,0.170,0.129,0.279,0.186,0.465,0.248
2032,2021,한화,장지승,/player/detail/1924,-0.41,24,72,61,11,1,7,5,7,24,2,0.270,0.180,0.271,0.246,0.517,0.253
2033,2021,KIA,나지완,/player/detail/139,-0.41,31,102,81,13,0,3,7,14,29,0,0.245,0.160,0.324,0.173,0.497,0.273
2034,2021,LG,구본혁,/player/detail/1703,-0.41,123,45,38,5,0,10,3,3,7,0,0.152,0.132,0.205,0.184,0.389,0.191
2035,2021,롯데,최민재,/player/detail/603,-0.41,21,27,25,2,0,2,2,2,8,2,0.118,0.080,0.148,0.120,0.268,0.138
2036,2021,SSG,정진기,/player/detail/576,-0.41,2,7,7,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000
2037,2021,KIA,황대인,/player/detail/1318,-0.43,86,308,282,67,13,30,45,18,62,0,0.255,0.238,0.283,0.418,0.701,0.308
2038,2021,LG,이천웅,/player/detail/331,-0.43,67,210,180,36,2,20,16,25,23,3,0.218,0.200,0.306,0.272,0.578,0.284
2039,2021,LG,김재성,/player/detail/1321,-0.43,58,73,65,9,1,6,3,5,13,1,0.154,0.138,0.208,0.246,0.454,0.212
2040,2021,Hero,허정협,/player/detail/1364,-0.44,29,52,45,7,0,5,2,7,10,0,0.200,0.156,0.269,0.156,0.425,0.228
2041,2021,NC,정진기,/player/detail/576,-0.46,86,199,186,43,6,27,21,10,37,6,0.259,0.231,0.274,0.371,0.645,0.289
2042,2021,KT,김태훈,/player/detail/1285,-0.47,44,91,87,20,1,6,6,2,19,1,0.284,0.230,0.256,0.333,0.589,0.264
2043,2021,한화,이동훈,/player/detail/1398,-0.47,33,62,53,10,0,8,2,3,12,2,0.244,0.189,0.259,0.208,0.467,0.232
2044,2021,롯데,나승엽,/player/detail/1872,-0.48,60,128,113,23,2,16,10,14,33,1,0.266,0.204,0.289,0.274,0.563,0.271
2045,2021,한화,김지수,/player/detail/1410,-0.48,11,25,24,2,0,0,0,1,14,0,0.200,0.083,0.120,0.125,0.245,0.118
2046,2021,KIA,나주환,/player/detail/557,-0.50,19,32,31,5,0,0,3,0,12,0,0.250,0.161,0.156,0.161,0.317,0.143
2047,2021,NC,김기환,/player/detail/1829,-0.52,62,149,140,29,3,19,13,8,45,15,0.283,0.207,0.250,0.350,0.600,0.268
2048,2021,NC,박대온,/player/detail/930,-0.54,42,95,85,18,0,4,5,4,21,0,0.273,0.212,0.242,0.224,0.466,0.219
2049,2021,삼성,이성곤,/player/detail/884,-0.55,2,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
2050,2021,한화,이해창,/player/detail/215,-0.56,20,60,54,9,0,4,4,1,13,0,0.214,0.167,0.193,0.222,0.415,0.190
2051,2021,NC,이원재,/player/detail/1523,-0.57,31,69,65,15,0,3,7,1,11,1,0.273,0.231,0.250,0.262,0.512,0.236
2052,2021,KT,이홍구,/player/detail/148,-0.58,37,58,55,9,1,4,5,2,28,0,0.296,0.164,0.190,0.218,0.408,0.177
2053,2021,SSG,김창평,/player/detail/1699,-0.59,40,28,25,2,0,6,1,1,6,2,0.105,0.080,0.115,0.080,0.195,0.100
2054,2021,한화,정진호,/player/detail/707,-0.60,47,167,145,33,0,9,15,15,22,4,0.264,0.228,0.301,0.290,0.591,0.278
2055,2021,한화,노태형,/player/detail/872,-0.60,18,49,43,5,0,6,1,6,15,0,0.179,0.116,0.224,0.140,0.364,0.196
2056,2021,SSG,정의윤,/player/detail/326,-0.61,62,178,165,38,7,21,24,11,37,0,0.252,0.230,0.275,0.370,0.645,0.286
2057,2021,Hero,박주홍,/player/detail/1742,-0.61,23,56,47,5,0,4,3,9,21,1,0.192,0.106,0.250,0.149,0.399,0.219
2058,2021,삼성,김동엽,/player/detail/1407,-0.64,69,203,185,44,4,20,24,10,42,2,0.280,0.238,0.286,0.351,0.637,0.289
2059,2021,한화,장운호,/player/detail/61,-0.68,102,338,285,67,0,36,28,36,77,3,0.318,0.235,0.332,0.270,0.602,0.297
2060,2021,두산,오재원,/player/detail/658,-0.68,45,79,72,12,0,6,5,6,18,2,0.218,0.167,0.228,0.208,0.436,0.211
2061,2021,한화,이도윤,/player/detail/1594,-0.72,56,68,63,11,0,5,2,4,18,1,0.244,0.175,0.224,0.175,0.399,0.197
2062,2021,한화,박정현,/player/detail/1787,-0.74,33,120,107,21,0,10,9,9,32,1,0.276,0.196,0.256,0.234,0.490,0.236
2063,2021,LG,보어,/player/detail/1932,-0.74,32,117,100,17,3,7,17,11,30,0,0.200,0.170,0.265,0.280,0.545,0.259
2064,2021,Hero,변상권,/player/detail/1767,-0.76,72,171,159,38,0,19,20,9,40,0,0.311,0.239,0.275,0.321,0.596,0.270
2065,2021,Hero,예진원,/player/detail/1600,-0.90,52,132,114,18,1,16,8,12,28,0,0.198,0.158,0.248,0.254,0.502,0.241
2066,2021,한화,이원석,/player/detail/1681,-0.96,43,130,114,20,1,12,9,8,43,4,0.264,0.175,0.238,0.228,0.466,0.224
2067,2021,한화,유장혁,/player/detail/1668,-0.96,34,112,98,14,1,11,7,8,39,2,0.217,0.143,0.218,0.224,0.442,0.213
2068,2021,한화,임종찬,/player/detail/1810,-1.47,42,146,131,20,1,9,8,12,49,0,0.235,0.153,0.229,0.214,0.443,0.217
2069,2021,한화,김태균,/player/detail/25,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
2070,2021,삼성,안주형,/player/detail/1499,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
2071,2021,Hero,박관진,/player/detail/1835,-,1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-
2072,2022,Hero,이정후,/player/detail/1479,4.61,84,365,317,105,14,43,62,43,18,2,0.317,0.331,0.414,0.549,0.963,0.415
2073,2022,삼성,피렐라,/player/detail/1860,4.54,81,356,314,107,17,59,59,33,38,7,0.347,0.341,0.419,0.576,0.995,0.433
2074,2022,KIA,나성범,/player/detail/836,3.94,82,371,312,95,12,51,54,43,78,4,0.367,0.304,0.404,0.506,0.910,0.408
2075,2022,KIA,소크라테스*,/player/detail/1976,3.66,76,328,304,101,11,54,46,21,52,9,0.372,0.332,0.378,0.546,0.924,0.401
2076,2022,SSG,최정,/player/detail/560,3.52,71,289,238,70,12,52,51,38,60,8,0.341,0.294,0.405,0.492,0.897,0.404
2077,2022,SSG,최지훈,/player/detail/1757,3.45,85,378,330,105,5,62,35,31,54,19,0.365,0.318,0.384,0.445,0.829,0.376
2078,2022,SSG,박성한,/player/detail/1541,3.09,82,332,293,97,2,38,39,35,49,10,0.391,0.331,0.403,0.410,0.813,0.372
2079,2022,롯데,안치홍,/player/detail/127,3.04,78,348,308,96,10,52,38,34,33,3,0.321,0.312,0.379,0.490,0.869,0.380
2080,2022,KT,박병호,/player/detail/221,2.97,80,326,287,77,27,51,70,25,92,4,0.291,0.268,0.344,0.589,0.933,0.400
2081,2022,NC,마티니,/player/detail/1984,2.86,80,332,288,91,11,32,52,31,53,7,0.348,0.316,0.389,0.507,0.896,0.393
2082,2022,SSG,한유섬,/player/detail/578,2.70,81,333,284,79,11,38,72,38,80,1,0.349,0.278,0.378,0.486,0.864,0.383
2083,2022,롯데,한동희,/player/detail/1547,2.63,71,278,256,80,11,30,41,17,33,0,0.324,0.313,0.363,0.508,0.871,0.381
2084,2022,SSG,추신수,/player/detail/1855,2.62,75,340,273,73,11,58,38,53,65,8,0.313,0.267,0.407,0.440,0.847,0.394
2085,2022,LG,김현수,/player/detail/668,2.61,82,356,317,90,18,54,68,35,35,2,0.273,0.284,0.362,0.508,0.870,0.379
2086,2022,KT,장성우,/player/detail/790,2.45,72,255,219,58,12,31,34,33,48,1,0.289,0.265,0.366,0.466,0.832,0.371
2087,2022,LG,오지환,/player/detail/315,2.36,82,328,290,74,13,41,48,31,58,13,0.277,0.255,0.332,0.441,0.773,0.343
2088,2022,LG,문성주,/player/detail/1602,2.26,56,219,178,61,3,31,26,32,21,8,0.374,0.343,0.446,0.472,0.918,0.418
2089,2022,Hero,김혜성,/player/detail/1517,2.26,86,377,338,102,2,59,34,36,58,29,0.356,0.302,0.366,0.376,0.742,0.338
2090,2022,두산,허경민,/player/detail/664,2.24,63,262,227,71,4,36,42,21,22,7,0.325,0.313,0.381,0.432,0.813,0.368
2091,2022,한화,터크먼,/player/detail/1977,2.24,83,373,332,96,6,50,23,36,59,14,0.335,0.289,0.362,0.416,0.778,0.351
2092,2022,LG,홍창기,/player/detail/1445,2.21,64,299,254,80,1,46,32,30,37,4,0.359,0.315,0.403,0.409,0.812,0.380
2093,2022,KIA,김선빈,/player/detail/126,2.16,79,343,289,81,2,36,27,42,31,6,0.307,0.280,0.380,0.349,0.729,0.345
2094,2022,NC,양의지,/player/detail/647,2.08,72,289,239,60,9,31,43,36,29,1,0.248,0.251,0.363,0.418,0.781,0.354
2095,2022,LG,채은성,/player/detail/348,2.06,71,299,265,83,9,29,54,18,43,2,0.338,0.313,0.371,0.487,0.858,0.381
2096,2022,한화,정은원,/player/detail/1569,2.02,81,352,303,84,5,41,33,45,68,6,0.339,0.277,0.368,0.380,0.748,0.344
2097,2022,LG,박해민,/player/detail/505,1.95,83,371,321,91,2,54,31,33,46,16,0.321,0.283,0.359,0.352,0.711,0.333
2098,2022,삼성,오재일,/player/detail/662,1.94,79,324,282,81,13,33,52,36,80,2,0.349,0.287,0.361,0.500,0.861,0.369
2099,2022,롯데,이대호,/player/detail/1148,1.90,81,334,311,105,11,31,46,18,34,0,0.348,0.338,0.371,0.489,0.860,0.373
2100,2022,NC,박건우,/player/detail/672,1.79,50,199,173,59,3,21,30,19,27,0,0.384,0.341,0.412,0.451,0.863,0.390
2101,2022,롯데,전준우,/player/detail/762,1.75,65,280,256,84,7,42,46,15,42,4,0.358,0.328,0.357,0.496,0.853,0.368
2102,2022,한화,노시환,/player/detail/1652,1.72,56,230,196,58,3,29,31,31,45,2,0.369,0.296,0.396,0.408,0.804,0.371
2103,2022,두산,김재환*,/player/detail/675,1.70,78,331,284,67,15,41,47,43,76,1,0.268,0.236,0.341,0.461,0.802,0.355
2104,2022,LG,문보경,/player/detail/1894,1.59,69,244,221,67,5,25,29,20,35,2,0.339,0.303,0.361,0.439,0.800,0.357
2105,2022,NC,손아섭,/player/detail/760,1.56,80,355,317,95,4,37,24,30,47,5,0.336,0.300,0.359,0.420,0.779,0.348
2106,2022,삼성,김현준,/player/detail/1952,1.55,65,198,171,54,0,29,10,20,34,6,0.394,0.316,0.397,0.386,0.783,0.365
2107,2022,삼성,김태군,/player/detail/818,1.49,60,161,144,48,1,17,15,10,22,0,0.385,0.333,0.386,0.417,0.803,0.366
2108,2022,KT,황재균,/player/detail/748,1.44,80,333,298,81,5,31,42,31,53,4,0.315,0.272,0.341,0.389,0.730,0.329
2109,2022,삼성,김지찬,/player/detail/1754,1.43,57,233,200,56,0,36,17,24,31,19,0.331,0.280,0.357,0.350,0.707,0.330
2110,2022,두산,페르난데스,/player/detail/1641,1.39,80,352,321,101,6,39,52,25,31,0,0.330,0.315,0.364,0.421,0.785,0.351
2111,2022,Hero,김휘집,/player/detail/1916,1.39,55,188,157,42,2,26,16,19,57,0,0.400,0.268,0.374,0.350,0.724,0.350
2112,2022,LG,유강남,/player/detail/369,1.38,80,292,256,63,4,38,28,26,59,0,0.304,0.246,0.329,0.340,0.669,0.312
2113,2022,KIA,박동원,/player/detail/214,1.38,57,214,185,43,8,28,26,18,45,1,0.263,0.232,0.319,0.427,0.746,0.332
2114,2022,KIA,이창진,/player/detail/950,1.35,55,187,161,49,5,24,29,20,34,2,0.355,0.304,0.380,0.447,0.827,0.371
2115,2022,KT,김준태,/player/detail/765,1.31,57,170,143,39,2,20,14,23,46,0,0.381,0.273,0.369,0.399,0.768,0.350
2116,2022,KT,배정대,/player/detail/914,1.31,83,315,277,74,3,31,22,30,65,10,0.336,0.267,0.341,0.357,0.698,0.322
2117,2022,KIA,류지혁,/player/detail/704,1.31,69,253,213,56,2,33,27,32,48,3,0.327,0.263,0.367,0.347,0.714,0.338
2118,2022,두산,안권수,/player/detail/1756,1.28,61,218,194,64,0,39,18,23,34,2,0.400,0.330,0.401,0.381,0.782,0.362
2119,2022,SSG,전의산,/player/detail/2035,1.22,27,99,87,28,5,17,21,12,24,0,0.397,0.322,0.404,0.609,1.013,0.434
2120,2022,두산,김인태,/player/detail/681,1.13,40,150,128,40,2,19,16,20,17,1,0.349,0.313,0.413,0.391,0.804,0.374
2121,2022,KT,조용호,/player/detail/1485,1.13,71,273,242,74,1,26,15,28,46,2,0.372,0.306,0.381,0.376,0.757,0.346
2122,2022,롯데,피터스,/player/detail/1986,1.05,83,347,309,71,13,32,45,26,77,7,0.260,0.230,0.303,0.405,0.708,0.317
2123,2022,Hero,푸이그,/player/detail/1970,1.02,69,292,257,62,9,34,37,28,60,5,0.280,0.241,0.329,0.409,0.738,0.334
2124,2022,KIA,박찬호,/player/detail/897,1.01,70,294,261,70,2,34,29,26,32,17,0.294,0.268,0.330,0.349,0.679,0.309
2125,2022,SSG,김민식,/player/detail/614,0.97,41,110,88,24,0,15,12,16,16,0,0.329,0.273,0.387,0.330,0.717,0.340
2126,2022,두산,양석환,/player/detail/911,0.96,45,190,168,45,9,29,25,19,38,0,0.293,0.268,0.342,0.488,0.830,0.360
2127,2022,NC,노진혁,/player/detail/829,0.96,55,208,181,44,5,20,28,24,52,0,0.310,0.243,0.332,0.376,0.708,0.323
2128,2022,KT,오윤석,/player/detail/1339,0.84,76,238,200,50,4,17,31,25,46,2,0.297,0.250,0.340,0.350,0.690,0.322
2129,2022,Hero,송성문,/player/detail/1338,0.78,84,358,330,85,7,37,49,25,41,0,0.274,0.258,0.307,0.385,0.692,0.305
2130,2022,한화,최재훈,/player/detail/648,0.78,69,272,228,50,1,22,15,27,41,1,0.261,0.219,0.328,0.263,0.591,0.296
2131,2022,삼성,오선진,/player/detail/33,0.70,54,207,177,49,3,19,20,15,31,2,0.319,0.277,0.335,0.356,0.691,0.316
2132,2022,NC,권희동,/player/detail/395,0.70,39,147,129,34,4,17,16,13,23,1,0.291,0.264,0.342,0.403,0.745,0.341
2133,2022,삼성,김재성,/player/detail/1321,0.68,27,83,72,25,1,5,15,8,18,0,0.436,0.347,0.402,0.431,0.833,0.373
2134,2022,NC,김주원,/player/detail/1923,0.65,34,99,85,20,4,13,14,9,31,1,0.320,0.235,0.323,0.447,0.770,0.349
2135,2022,한화,김인환,/player/detail/1606,0.63,56,218,204,57,10,27,30,12,55,1,0.336,0.279,0.321,0.456,0.777,0.338
2136,2022,Hero,김준완,/player/detail/419,0.63,57,188,146,33,0,22,15,31,34,0,0.287,0.226,0.376,0.281,0.657,0.332
2137,2022,NC,박민우,/player/detail/830,0.62,53,236,210,52,2,25,22,18,32,9,0.282,0.248,0.321,0.348,0.669,0.307
2138,2022,Hero,박동원,/player/detail/214,0.62,11,40,33,7,1,1,4,7,8,0,0.250,0.212,0.350,0.394,0.744,0.342
2139,2022,KT,심우준,/player/detail/1288,0.59,77,254,221,55,1,37,17,23,41,11,0.298,0.249,0.320,0.299,0.619,0.291
2140,2022,롯데,황성빈,/player/detail/2016,0.57,50,176,157,46,1,33,7,14,27,7,0.349,0.293,0.355,0.363,0.718,0.332
2141,2022,Hero,이지영,/player/detail/454,0.57,81,259,236,58,1,20,22,17,27,1,0.274,0.246,0.299,0.318,0.617,0.283
2142,2022,두산,박세혁,/player/detail/649,0.57,76,251,215,49,0,17,28,22,37,0,0.269,0.228,0.309,0.293,0.602,0.287
2143,2022,Hero,김주형,/player/detail/1705,0.56,42,120,102,20,1,13,5,4,29,1,0.260,0.196,0.308,0.314,0.622,0.317
2144,2022,롯데,지시완,/player/detail/1311,0.49,42,118,102,23,2,9,11,14,35,0,0.323,0.225,0.325,0.333,0.658,0.304
2145,2022,NC,박준영,/player/detail/1797,0.49,44,170,146,31,4,17,16,21,37,4,0.257,0.212,0.315,0.342,0.657,0.307
2146,2022,KIA,황대인,/player/detail/1318,0.47,79,323,291,74,9,24,58,22,55,0,0.281,0.254,0.316,0.395,0.711,0.321
2147,2022,KIA,이우성,/player/detail/682,0.46,46,98,83,24,1,17,8,10,17,1,0.354,0.289,0.372,0.410,0.782,0.358
2148,2022,KIA,김민식,/player/detail/614,0.44,22,62,54,13,1,7,6,6,12,0,0.286,0.241,0.311,0.333,0.644,0.295
2149,2022,KIA,최형우,/player/detail/471,0.41,77,308,256,57,7,29,34,50,57,0,0.259,0.223,0.351,0.359,0.710,0.326
2150,2022,두산,양찬열,/player/detail/1782,0.35,17,57,49,13,2,13,9,7,13,0,0.324,0.265,0.357,0.449,0.806,0.360
2151,2022,KIA,김도영,/player/detail/1988,0.35,66,176,159,36,3,29,15,13,41,7,0.284,0.226,0.291,0.352,0.643,0.294
2152,2022,삼성,구자욱,/player/detail/517,0.32,40,179,168,47,2,22,19,7,39,4,0.354,0.280,0.320,0.381,0.701,0.316
2153,2022,KT,장준원,/player/detail/912,0.31,33,60,54,14,3,7,10,3,16,1,0.314,0.259,0.298,0.463,0.761,0.330
2154,2022,KT,알포드,/player/detail/2041,0.31,22,91,80,19,4,15,16,9,29,0,0.313,0.238,0.319,0.425,0.744,0.332
2155,2022,Hero,김수환,/player/detail/1793,0.31,37,113,94,21,3,12,9,15,36,0,0.327,0.223,0.342,0.372,0.714,0.334
2156,2022,한화,박상언,/player/detail/1505,0.30,33,77,70,18,3,10,10,4,14,0,0.283,0.257,0.297,0.429,0.726,0.318
2157,2022,삼성,김성윤,/player/detail/1508,0.29,21,30,25,6,1,8,2,4,6,6,0.278,0.240,0.367,0.440,0.807,0.372
2158,2022,LG,이재원,/player/detail/1802,0.29,45,165,149,34,8,21,28,10,51,1,0.289,0.228,0.303,0.430,0.733,0.328
2159,2022,KT,강백호,/player/detail/1546,0.28,22,93,82,22,3,14,10,9,14,0,0.288,0.268,0.344,0.451,0.795,0.345
2160,2022,NC,김기환,/player/detail/1829,0.28,59,123,105,24,0,23,5,13,34,14,0.333,0.229,0.322,0.295,0.617,0.297
2161,2022,KT,라모스,/player/detail/1978,0.24,18,80,72,18,3,10,11,4,18,2,0.288,0.250,0.304,0.417,0.721,0.324
2162,2022,LG,손호영,/player/detail/1763,0.23,33,76,68,17,3,12,12,6,13,0,0.264,0.250,0.307,0.441,0.748,0.330
2163,2022,KIA,한승택,/player/detail/58,0.23,34,61,51,10,1,7,7,5,16,0,0.265,0.196,0.305,0.294,0.599,0.296
2164,2022,SSG,김강민,/player/detail/571,0.22,33,89,80,23,0,8,7,7,12,1,0.333,0.288,0.348,0.363,0.711,0.326
2165,2022,한화,장운호,/player/detail/61,0.19,16,35,30,9,1,3,7,3,8,0,0.364,0.300,0.353,0.467,0.820,0.357
2166,2022,LG,허도환,/player/detail/212,0.19,36,48,44,11,1,4,2,1,11,0,0.313,0.250,0.283,0.386,0.669,0.299
2167,2022,한화,하주석,/player/detail/37,0.19,67,252,230,55,3,27,33,18,66,11,0.319,0.239,0.298,0.322,0.620,0.283
2168,2022,롯데,이호연,/player/detail/1852,0.16,44,128,121,33,1,11,12,4,20,2,0.320,0.273,0.302,0.364,0.666,0.299
2169,2022,SSG,최경모,/player/detail/1700,0.14,61,56,55,17,0,9,3,1,13,2,0.405,0.309,0.321,0.345,0.666,0.299
2170,2022,한화,노수광,/player/detail/79,0.14,69,221,195,46,2,17,18,20,67,12,0.346,0.236,0.306,0.374,0.680,0.308
2171,2022,두산,김재호,/player/detail/657,0.13,61,156,129,29,0,14,10,19,21,0,0.261,0.225,0.322,0.264,0.586,0.283
2172,2022,LG,이형종,/player/detail/1212,0.12,7,11,9,3,0,1,1,2,1,0,0.375,0.333,0.455,0.444,0.899,0.414
2173,2022,롯데,안중열,/player/detail/1283,0.12,24,62,52,9,2,5,2,9,11,0,0.179,0.173,0.306,0.288,0.594,0.290
2174,2022,두산,강현구,/player/detail/2029,0.11,3,5,3,1,0,0,0,1,0,0,0.333,0.333,0.600,0.333,0.933,0.523
2175,2022,한화,변우혁,/player/detail/1653,0.11,20,58,58,16,3,5,8,0,20,0,0.371,0.276,0.276,0.483,0.759,0.323
2176,2022,NC,이재용,/player/detail/2013,0.11,8,6,5,1,1,1,2,1,2,0,0.000,0.200,0.333,0.800,1.133,0.455
2177,2022,SSG,하재훈,/player/detail/1973,0.10,35,84,79,17,5,12,11,3,27,1,0.250,0.215,0.250,0.468,0.718,0.308
2178,2022,두산,박계범,/player/detail/904,0.09,56,134,117,28,2,16,11,11,32,3,0.306,0.239,0.300,0.359,0.659,0.292
2179,2022,Hero,김웅빈,/player/detail/1376,0.08,27,91,76,18,1,13,9,12,26,0,0.347,0.237,0.356,0.342,0.698,0.328
2180,2022,한화,권광민,/player/detail/2027,0.08,31,86,70,16,0,6,8,13,30,0,0.381,0.229,0.349,0.300,0.649,0.314
2181,2022,KT,문상준,/player/detail/2023,0.07,1,2,2,1,0,0,0,0,1,0,1.000,0.500,0.500,1.000,1.500,0.630
2182,2022,두산,최용제,/player/detail/1415,0.07,1,1,0,0,0,0,0,0,0,0,-,-,1.000,-,-,0.972
2183,2022,KIA,권혁경,/player/detail/1930,0.06,1,1,1,1,0,0,1,0,0,0,1.000,1.000,1.000,1.000,2.000,0.898
2184,2022,롯데,장두성,/player/detail/1896,0.06,18,9,9,4,0,1,0,0,2,1,0.571,0.444,0.444,0.444,0.888,0.399
2185,2022,KIA,고종욱,/player/detail/272,0.06,18,31,28,7,0,3,2,3,3,0,0.280,0.250,0.323,0.357,0.680,0.315
2186,2022,삼성,김재혁,/player/detail/1993,0.05,15,39,33,8,0,5,3,4,9,4,0.320,0.242,0.333,0.273,0.606,0.295
2187,2022,삼성,이원석,/player/detail/659,0.05,34,142,122,28,5,13,23,12,37,0,0.271,0.230,0.288,0.393,0.681,0.294
2188,2022,SSG,이재원,/player/detail/554,0.05,57,159,140,29,2,14,16,10,29,1,0.245,0.207,0.277,0.271,0.548,0.262
2189,2022,Hero,신준우,/player/detail/1879,0.04,50,38,30,4,0,4,0,6,12,0,0.222,0.133,0.297,0.233,0.530,0.274
2190,2022,삼성,김동진,/player/detail/2014,0.01,5,4,4,1,0,0,0,0,2,0,0.500,0.250,0.250,0.500,0.750,0.315
2191,2022,두산,박유연,/player/detail/1516,0.01,13,19,17,4,0,0,2,1,5,0,0.333,0.235,0.316,0.235,0.551,0.280
2192,2022,KIA,박정우,/player/detail/1895,0.00,16,3,3,1,0,2,2,0,1,0,0.500,0.333,0.333,0.333,0.666,0.299
2193,2022,KT,전진영,/player/detail/2012,0.00,4,3,3,1,0,0,1,0,0,0,0.333,0.333,0.333,0.333,0.666,0.299
2194,2022,한화,허인서,/player/detail/2007,-0.01,5,10,9,2,0,0,0,1,4,0,0.400,0.222,0.300,0.222,0.522,0.254
2195,2022,Hero,김재현,/player/detail/217,-0.01,34,52,49,10,1,3,5,2,11,0,0.243,0.204,0.250,0.306,0.556,0.255
2196,2022,한화,백용환,/player/detail/120,-0.01,4,5,5,1,0,1,0,0,1,0,0.250,0.200,0.200,0.400,0.600,0.252
2197,2022,KIA,임석진,/player/detail/1401,-0.01,4,7,7,1,1,2,1,0,3,0,0.000,0.143,0.143,0.571,0.714,0.284
2198,2022,Hero,이재홍,/player/detail/2046,-0.02,3,4,4,1,0,0,0,0,2,0,0.500,0.250,0.250,0.250,0.500,0.225
2199,2022,롯데,추재현,/player/detail/1669,-0.02,21,56,49,11,0,8,3,6,14,1,0.314,0.224,0.321,0.286,0.607,0.293
2200,2022,LG,송찬의,/player/detail/1991,-0.02,28,70,64,14,2,6,8,2,21,2,0.286,0.219,0.271,0.359,0.630,0.289
2201,2022,KT,양승혁,/player/detail/2036,-0.02,7,1,1,0,0,0,0,0,1,1,-,0.000,0.000,0.000,0.000,0.000
2202,2022,두산,안승한,/player/detail/1282,-0.02,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
2203,2022,Hero,예진원,/player/detail/1600,-0.03,13,10,7,1,0,0,0,2,2,0,0.200,0.143,0.333,0.143,0.476,0.266
2204,2022,LG,신민재,/player/detail/1659,-0.03,4,1,1,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2205,2022,Hero,강민국,/player/detail/931,-0.03,3,4,3,0,0,0,1,1,1,0,0.000,0.000,0.250,0.000,0.250,0.187
2206,2022,삼성,윤정빈,/player/detail/2005,-0.03,3,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
2207,2022,LG,김호은,/player/detail/1790,-0.03,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2208,2022,SSG,조형우,/player/detail/2042,-0.03,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
